,id,title,original_language,release_date,genre_ids,popularity,vote_average,vote_count
9178,366644,The Guardian Brothers,zh,2016-01-01,"[16, 10751, 14]",19.336,5.8,116
9179,28032,Thumbelina,en,1994-03-29,"[16, 18, 10751, 14]",19.33,6.5,405
9180,241258,Incarnate,en,2016-12-01,"[27, 53]",17.087,5.4,470
9181,12118,Police Academy 3: Back in Training,en,1986-03-20,"[35, 80]",18.329,5.7,972
9182,80601,Seduction,it,1973-01-01,"[18, 10749]",18.319,5.9,8
9183,710217,A Werewolf in England,en,2020-09-28,"[27, 35]",13.176,6.0,69
9184,340442,Pilgrimage,en,2017-04-23,"[28, 12, 18]",21.729,5.9,228
9185,551298,Under the Sea: A Descendants Story,en,2018-09-28,"[10402, 10770, 14]",13.45,7.6,72
9186,52212,Miranda,it,1985-10-15,"[35, 10749]",20.748,5.1,64
9187,17047,Agent Cody Banks 2: Destination London,en,2004-03-12,"[35, 28, 12, 10751]",18.079,5.5,525
9188,770903,Wife's Mom 2,ko,2019-01-14,"[18, 10749]",13.841,0.0,0
9189,467660,Unsane,en,2018-02-21,"[27, 53]",19.337,6.3,1296
9190,25756,Clownhouse,en,1989-01-01,[27],15.827,6.2,138
9191,630322,Battle at Big Rock,en,2019-09-15,"[28, 878]",20.663,7.0,94
9192,437375,Looking Glass,en,2018-02-16,"[53, 9648]",15.836,4.7,232
9193,10840,On Your Mark,ja,1995-07-15,"[16, 18, 878]",16.026,7.3,107
9194,29426,Survival of the Dead,en,2010-05-06,"[35, 27, 53]",15.828,4.9,370
9195,5994,The Family Man,en,2000-12-12,"[35, 18, 10749, 14]",17.226,6.7,1561
9196,50468,Dr. Strange,en,1978-09-06,"[10770, 28, 12, 14, 878]",15.955,6.3,76
9197,16307,The Wicker Man,en,1973-12-01,[27],18.325,7.4,1005
9198,13939,Death Wish,en,1974-07-24,[28],19.325,6.9,610
9199,17436,The Informers,en,2008-11-05,[18],15.577,4.7,164
9200,306947,The Invitation,en,2015-08-05,"[53, 27]",19.58,6.5,2159
9201,59965,Abduction,en,2011-09-22,"[53, 28, 9648]",17.827,5.9,2590
9202,571384,Come Play,en,2020-10-28,[27],17.102,6.3,460
9203,21588,Cemetery Man,it,1994-03-25,"[27, 14, 35, 18]",15.824,6.9,366
9204,445040,My Friend Dahmer,en,2017-11-03,"[18, 36]",21.69,6.5,404
9205,8843,The Cell,en,2000-08-17,"[27, 878, 53]",17.325,6.3,1255
9206,13127,SPL: Kill Zone,zh,2005-11-18,"[28, 80, 18, 53]",13.325,6.9,227
9207,11072,Blazing Saddles,en,1974-02-07,"[37, 35]",16.273,7.3,1466
9208,170657,Journey to the West: Conquering the Demons,zh,2013-02-01,"[28, 14, 12, 35]",19.327,7.0,275
9209,253980,Marvel One-Shot: All Hail the King,en,2014-02-04,"[28, 35, 14, 53]",17.328,6.8,381
9210,12088,Fortress,en,1992-09-30,"[28, 53, 878]",17.573,6.1,503
9211,426426,Roma,es,2018-08-25,[18],15.034,7.7,3442
9212,575923,Only Mine,en,2019-01-15,"[53, 18, 10770]",11.685,5.3,95
9213,286554,Two Night Stand,en,2014-09-26,"[10749, 35]",21.668,6.4,1657
9214,159117,V/H/S/2,en,2013-06-06,"[27, 53]",17.075,6.3,813
9215,353979,Pet,en,2016-09-24,"[27, 53]",16.328,5.8,561
9216,382748,Stargirl,en,2020-03-10,"[35, 18, 10749, 10751]",15.591,7.5,486
9217,82424,Small Fry,en,2011-11-23,"[16, 10751, 35]",21.324,6.9,460
9218,17792,Omen IV: The Awakening,en,1991-07-19,"[27, 10770]",13.821,5.1,169
9219,6644,El Dorado,en,1966-12-17,"[37, 12, 28, 10749]",17.572,7.4,392
9220,380764,Valentine,id,2017-11-23,"[878, 80, 53, 28]",16.78,5.9,65
9221,13378,Mickey's Twice Upon a Christmas,en,2004-11-15,"[16, 10751]",15.571,7.0,326
9222,740985,Borat Subsequent Moviefilm,en,2020-10-23,[35],16.048,6.5,1972
9223,700348,The Intern - A Summer of Lust,en,2019-12-01,[18],10.718,5.4,6
9224,10016,Ghosts of Mars,en,2001-08-24,"[28, 27, 878]",16.071,5.2,875
9225,274479,Joy,en,2015-12-24,"[18, 35]",15.775,6.5,3647
9226,610209,There Is a Japanese Woman in My Room,ko,2019-02-15,"[18, 10749]",14.612,7.0,1
9227,49517,Tinker Tailor Soldier Spy,en,2011-09-16,"[18, 53, 9648]",18.521,6.6,2148
9228,760048,One Piece: Episode of Alabasta - Prologue,ja,2011-08-20,"[28, 12, 16]",10.941,7.1,4
9229,656690,The Social Dilemma,en,2020-01-26,"[99, 18]",18.337,7.5,1257
9230,14903,Pooh's Grand Adventure: The Search for Christopher Robin,en,1997-08-05,"[16, 10751, 12]",16.069,7.1,282
9231,373001,El Cementerio de los Elefantes,es,2009-08-24,[18],9.561,9.1,58
9232,76487,The Devil Inside,en,2012-01-06,"[53, 27]",20.571,4.7,672
9233,34647,Enter the Void,en,2009-06-17,"[14, 18]",17.519,7.4,1439
9234,11287,A League of Their Own,en,1992-07-01,"[35, 18]",21.624,7.2,1105
9235,172803,Hours,en,2013-11-29,"[18, 53]",16.072,6.7,655
9236,21521,Project A: Part II,cn,1987-08-19,"[28, 35]",17.517,7.1,188
9237,11092,Presumed Innocent,en,1990-07-26,"[53, 80, 9648]",18.316,6.8,514
9238,9587,Little Women,en,1994-12-21,"[18, 10749]",17.066,7.3,1011
9239,585378,After Yang,en,2022-03-04,"[18, 878]",15.683,6.8,113
9240,2926,The Three Musketeers,en,1973-12-11,"[12, 35, 36]",14.816,6.8,210
9241,10714,The Jungle Book,en,1994-12-23,"[10751, 12, 18]",15.315,6.0,384
9242,70667,Kon-Tiki,no,2012-08-24,"[12, 36]",18.569,6.9,597
9243,505192,Shoplifters,ja,2018-06-02,[18],15.076,7.9,1599
9244,425972,Cargo,en,2017-10-06,"[18, 53]",19.324,6.4,1449
9245,1730,Inland Empire,en,2006-09-06,"[18, 27, 9648, 14]",15.422,7.1,854
9246,12093,Lilya 4-ever,sv,2002-08-23,"[80, 18]",16.764,7.6,419
9247,399796,Life of the Party,en,2018-05-10,[35],19.224,6.2,877
9248,741011,My First Summer,en,2020-10-24,"[18, 10749]",13.841,8.1,121
9249,481836,Two Mothers,ko,2017-08-01,"[18, 10749]",12.132,7.0,2
9250,17015,Persuasion,en,1995-05-01,"[18, 10749]",17.313,7.2,107
9251,592867,Dragon Quest: Your Story,ja,2019-08-02,"[16, 12, 35, 14, 28, 10751]",20.329,6.8,156
9252,11687,The Visitors,fr,1993-01-27,"[14, 35]",19.312,7.1,1609
9253,10150,The Last Unicorn,en,1982-11-19,"[14, 16, 10751, 12]",14.812,7.2,375
9254,11419,Vegas Vacation,en,1997-02-13,[35],15.563,6.1,502
9255,10727,Darkness Falls,en,2003-01-24,"[53, 27]",18.813,5.5,464
9256,86835,Knight of Cups,en,2015-02-08,"[10749, 18]",15.318,5.6,543
9257,4858,The Invasion,en,2007-08-17,"[878, 53, 9648]",18.063,6.0,1210
9258,643882,The Princess Switch: Switched Again,en,2020-11-19,"[10751, 10749, 35]",21.57,6.9,738
9259,595867,On a Magical Night,fr,2019-10-09,"[35, 18]",17.078,6.3,207
9260,413658,The Warriors Gate,en,2016-11-18,"[28, 12]",21.069,6.7,289
9261,87826,Here Comes the Boom,en,2012-10-11,"[35, 28]",18.814,6.2,1229
9262,36086,Boa vs. Python,en,2004-01-01,"[27, 878]",14.251,5.0,98
9263,540,D.E.B.S.,en,2004-01-21,"[28, 35, 10749]",18.061,6.4,426
9264,520720,Kim Possible,en,2019-02-15,"[10751, 28, 12, 35, 10770]",18.074,5.5,215
9265,34494,Sorry if I Love You,it,2008-01-25,[35],20.811,5.9,616
9266,77016,End of Watch,en,2012-09-20,"[80, 18, 53]",15.313,7.3,2663
9267,118412,Berserk: The Golden Age Arc II - The Battle for Doldrey,ja,2012-06-23,"[28, 12, 18, 14, 16]",18.312,7.5,271
9268,437543,The Monkey King 3,zh,2018-02-16,"[28, 12, 14]",20.307,5.5,33
9269,51497,Fast Five,en,2011-04-20,"[28, 53, 80]",17.646,7.2,6850
9270,447277,The Little Mermaid,en,2023-05-24,"[12, 10751, 14, 10749]",13.376,0.0,0
9271,20455,Digimon: The Movie,ja,2000-03-04,"[14, 16, 878, 10751]",15.376,6.6,233
9272,4176,Murder on the Orient Express,en,1974-11-22,"[18, 53, 9648]",13.256,7.2,1066
9273,11901,High Plains Drifter,en,1973-04-19,"[37, 18, 9648]",19.005,7.4,847
9274,414190,iBoy,en,2017-01-27,"[28, 878]",21.512,6.0,1017
9275,118957,Bait,en,2012-09-05,"[28, 27, 53]",17.308,5.7,627
9276,26662,Detective Conan: The Phantom of Baker Street,ja,2002-04-20,"[16, 12, 9648]",17.805,7.5,138
9277,411840,Surf's Up 2: WaveMania,en,2017-02-03,"[16, 10751, 35]",18.062,6.2,191
9278,614205,Dark Light,en,2019-08-25,"[27, 878, 53]",16.819,6.1,104
9279,70670,Headhunters,no,2011-08-26,"[53, 80, 28]",17.006,7.3,987
9280,632666,Unpregnant,en,2020-09-10,"[18, 35]",13.828,7.1,203
9281,12485,Candyman: Day of the Dead,en,1999-07-09,"[27, 53]",14.803,4.7,167
9282,9708,The Wicker Man,en,2006-08-31,"[27, 9648, 53, 18]",21.486,4.3,1088
9283,534490,Avengement,en,2019-05-24,"[80, 28]",19.567,6.8,352
9284,13706,Winnie the Pooh: A Very Merry Pooh Year,en,2002-01-01,"[16, 10751]",16.801,6.8,144
9285,200,Star Trek: Insurrection,en,1998-12-11,"[878, 28, 12, 53]",16.051,6.4,945
9286,848562,"Woodstock 99: Peace, Love, and Rage",en,2021-07-23,"[99, 10402]",11.638,6.5,43
9287,369192,Battle of the Sexes,en,2017-09-22,"[35, 18, 36]",15.809,6.8,1600
9288,226,Boys Don't Cry,en,1999-09-02,"[80, 18]",14.55,7.5,1073
9289,41275,Python,en,2000-08-09,"[35, 27, 878]",16.349,5.1,85
9290,16236,Mansfield Park,en,2007-03-18,[18],18.72,6.1,89
9291,519010,Pain and Glory,es,2019-03-22,[18],14.812,7.5,1515
9292,9396,Crocodile Dundee II,en,1988-05-19,"[12, 35]",20.548,5.8,890
9293,662334,Chaco,es,2020-01-28,"[10752, 18]",14.416,7.8,45
9294,27374,Lake Mungo,en,2009-07-30,"[27, 53]",17.95,6.3,382
9295,689723,Dangerous Lies,en,2020-05-30,[53],18.318,6.4,388
9296,27573,The Bounty Hunter,en,2010-03-16,"[35, 28, 18]",15.049,5.8,2453
9297,35854,Flash Point,cn,2007-07-26,[28],20.547,6.9,255
9298,23048,Hot Tub Time Machine,en,2010-03-26,"[878, 35, 12]",21.298,6.0,2050
9299,9666,Ju-on: The Grudge 2,ja,2003-08-15,"[27, 53]",18.546,6.3,245
9300,11866,Flight of the Phoenix,en,2004-12-17,"[28, 12, 18, 53]",15.046,6.0,707
9301,13320,Funny Face,en,1957-02-13,"[10402, 35, 10749]",16.045,7.0,552
9302,293767,Billy Lynn's Long Halftime Walk,en,2016-11-10,"[18, 10752]",15.802,6.0,473
9303,9957,The Benchwarmers,en,2006-04-07,[35],18.296,5.9,720
9304,84383,I Am Bruce Lee,en,2012-02-09,[99],16.548,7.8,128
9305,262,The King of Comedy,en,1983-02-18,"[18, 35]",17.542,7.8,1743
9306,369196,I Spit on Your Grave: Déjà Vu,en,2019-04-23,"[27, 53]",15.836,3.0,76
9307,442133,Offline: Are You Ready for the Next Level?,de,2016-01-19,"[28, 12, 35]",15.298,5.4,75
9308,26264,George of the Jungle 2,en,2003-08-18,"[12, 35, 10751]",16.292,4.4,403
9309,116,Match Point,en,2005-10-26,"[18, 53, 80, 10749]",20.543,7.3,3474
9310,447743,Inuyashiki,ja,2018-04-20,"[28, 12, 878, 14]",19.552,7.6,117
9311,17473,The Room,en,2003-06-27,"[18, 10749]",14.492,4.1,1145
9312,12090,Just Married,en,2003-01-08,"[35, 10749]",14.792,5.7,1134
9313,18015,Shark Attack 3: Megalodon,en,2002-11-26,[27],13.522,4.3,91
9314,8427,I Spy,en,2002-10-31,"[28, 12, 35, 53]",14.292,5.4,796
9315,397415,Vengeance: A Love Story,en,2017-03-16,"[53, 18]",14.298,5.6,227
9316,542224,Gretel & Hansel,en,2020-01-30,"[27, 14, 53]",17.759,6.0,1156
9317,523172,Late Night,en,2019-01-25,"[35, 18]",10.803,6.5,655
9318,9759,Cellular,en,2004-09-06,"[28, 53]",21.04,6.4,1581
9319,376866,Jackie,en,2016-12-02,[18],21.361,6.4,2057
9320,30197,The Producers,en,1967-11-22,[35],16.54,7.2,570
9321,934433,Scream 6,en,2023-03-29,"[27, 9648, 53]",12.124,0.0,0
9322,628333,Wild Mountain Thyme,en,2020-12-11,"[10749, 18]",17.818,5.2,111
9323,876666,Reign,en,2022-08-13,"[28, 53]",21.356,0.0,0
9324,10142,Casualties of War,en,1989-08-18,"[18, 36, 10752]",19.538,7.1,686
9325,212716,What If,en,2013-09-07,"[18, 35, 10749]",17.292,6.7,1727
9326,284296,Top Five,en,2014-12-12,"[18, 35]",17.043,6.2,395
9327,13768,Tuck Everlasting,en,2002-10-11,"[18, 10751, 14, 10749]",17.289,6.6,392
9328,12516,Dreams,ja,1990-05-11,"[14, 18]",17.288,7.7,331
9329,638,Lost Highway,en,1997-01-15,"[18, 53, 9648]",20.538,7.6,1999
9330,1791,The Piano Teacher,fr,2001-09-05,"[18, 10749]",19.537,7.3,833
9331,834500,Trippin’ with the Kandasamys,en,2021-06-04,"[35, 10749]",14.129,6.8,35
9332,13428,Two Hands,en,1999-07-29,"[35, 80, 53]",15.287,6.6,105
9333,10426,Friday After Next,en,2002-11-22,[35],13.537,6.2,316
9334,953553,Gabriel's Rapture: Part II,en,2022-03-24,[10749],20.75,9.1,46
9335,68734,Argo,en,2012-03-22,"[18, 53]",20.69,7.3,7222
9336,15338,Ace Ventura Jr: Pet Detective,en,2009-03-24,"[35, 10751, 12, 80]",12.788,3.4,146
9337,2207,16 Blocks,en,2006-03-01,"[28, 12, 80, 53]",21.038,6.4,1627
9338,528985,Assimilate,en,2019-05-24,"[27, 53, 878]",19.55,6.5,206
9339,40211,A Millionaire's First Love,ko,2006-02-09,"[18, 10749]",16.387,7.4,70
9340,461992,Hostile,en,2018-03-08,"[18, 27, 10749, 878]",16.045,5.8,272
9341,362057,Martyrs,en,2016-01-22,"[18, 27, 53, 9648]",21.325,5.3,237
9342,332672,Obsession,nl,2015-06-04,"[10749, 53]",19.791,6.4,162
9343,18725,The Enforcer,cn,1995-03-02,"[28, 53, 80]",11.534,6.5,102
9344,12120,My Stepmother Is an Alien,en,1988-12-09,"[35, 878]",19.784,5.7,423
9345,11982,Look Who's Talking Now!,en,1993-11-05,"[10749, 35, 10751]",13.034,5.4,848
9346,86838,Seven Psychopaths,en,2012-10-12,"[35, 80]",13.487,6.8,3225
9347,764079,Illumination Presents: Minions Holiday Special,en,2020-11-27,"[10751, 16, 35]",13.062,7.1,125
9348,443398,Finding Momo,fr,2017-12-27,[35],10.543,5.2,204
9349,49009,The Way Back,en,2010-11-22,"[18, 12, 36]",21.305,7.0,1236
9350,583,Life of Brian,en,1979-08-17,[35],17.232,7.8,3576
9351,463602,Slumber,en,2017-12-01,[27],19.542,5.3,295
9352,10498,Point of No Return,en,1993-03-19,"[80, 53, 28]",13.532,6.2,534
9353,508935,The Eight Hundred,zh,2020-08-14,"[10752, 36, 18, 28]",14.807,7.0,166
9354,205048,Oggy and the Cockroaches: The Movie,fr,2013-08-07,"[16, 35, 10751]",15.756,6.8,49
9355,205601,Belle,en,2013-05-01,[18],19.536,7.2,596
9356,1002488,Deadpool and Korg React,en,2021-07-13,[35],14.418,4.7,3
9357,917719,Hope,en,2020-11-01,[18],15.089,2.0,1
9358,7219,Zombie Flesh Eaters,it,1979-08-25,[27],12.281,6.6,453
9359,11568,Blues Brothers 2000,en,1998-02-05,"[10402, 28, 35, 80]",20.031,5.4,542
9360,763,Braindead,en,1992-08-13,"[27, 35]",17.03,7.4,1277
9361,464154,One Piece: Jango's Dance Carnival,ja,2001-03-03,"[10402, 16, 14, 35]",10.601,7.2,19
9362,10617,Once Upon a Time in China,cn,1991-08-15,"[28, 18]",13.03,7.2,323
9363,663870,Riders of Justice,da,2020-11-19,"[28, 35, 18]",15.808,7.3,481
9364,502167,Don’t Leave Home,en,2018-03-10,"[53, 9648]",16.078,4.8,43
9365,1103,Escape from New York,en,1981-05-23,"[878, 28]",21.26,7.1,2473
9366,420707,Cage Dive,en,2017-08-11,"[27, 18, 53, 9648]",21.259,4.6,262
9367,552687,Wotakoi: Love is Hard for Otaku,ja,2020-02-07,"[35, 10749]",14.807,6.8,42
9368,10538,Passenger 57,en,1992-11-06,"[28, 12, 53]",21.258,5.9,798
9369,476926,The Titan,en,2018-03-30,"[878, 53]",19.788,5.4,1068
9370,333620,Stalked by My Neighbor,en,2015-03-21,"[80, 53, 10770]",15.132,5.8,70
9371,12627,La Belle Noiseuse,fr,1991-09-04,[18],14.026,7.3,134
9372,11148,XXY,es,2007-06-14,[18],20.278,6.9,241
9373,409,The English Patient,en,1996-11-05,"[18, 10749, 10752]",21.242,7.2,1711
9374,421471,Flower,en,2017-03-16,"[35, 18]",12.534,6.5,208
9375,10110,Empire of the Sun,en,1987-12-09,"[18, 36, 10752]",13.676,7.5,1532
9376,674025,Aztech,en,2020-11-20,"[878, 14, 27]",14.914,5.3,37
9377,438674,Dragged Across Concrete,en,2018-09-03,"[80, 28, 53]",17.787,6.5,739
9378,9563,Any Given Sunday,en,1999-12-22,[18],20.476,6.8,1372
9379,926916,Cherry Magic! THE MOVIE,ja,2022-04-08,"[35, 10749]",15.735,4.0,2
9380,12795,Another Gay Movie,en,2006-04-28,"[35, 10749]",13.027,6.0,150
9381,106021,Erased,en,2012-08-23,"[28, 53]",15.279,6.0,598
9382,192145,Third Person,en,2013-09-09,"[18, 10749]",13.778,5.9,514
9383,440762,Jay and Silent Bob Reboot,en,2019-10-15,[35],15.291,5.7,374
9384,9942,Major League,en,1989-02-16,[35],13.223,6.9,615
9385,446791,All the Money in the World,en,2017-12-21,"[53, 18, 80, 9648, 36]",21.213,6.5,1946
9386,10015,Heartbreak Ridge,en,1986-12-05,"[10752, 28, 35, 18]",19.023,6.8,792
9387,830784,"Lyle, Lyle, Crocodile",en,2022-10-07,"[10751, 35, 10402]",13.073,0.0,0
9388,303858,Money Monster,en,2016-05-12,"[53, 18]",19.279,6.4,2617
9389,11158,"Honey, I Blew Up the Kid",en,1992-07-16,"[12, 35, 10751, 878]",17.522,5.2,952
9390,438455,The Archer,en,2017-03-11,[28],12.879,5.6,70
9391,689948,College Girls' Massage Parlor,ko,2020-04-03,"[18, 10749]",12.852,8.0,2
9392,1694,Re-Animator,en,1985-10-18,"[878, 35, 27]",19.021,7.0,1028
9393,13195,Flawless,en,2007-09-01,"[80, 18, 53]",16.773,6.6,392
9394,309924,After the Ball,en,2015-02-27,[35],16.027,6.3,240
9395,82682,Gangster Squad,en,2013-01-10,"[80, 18, 28, 53]",18.974,6.3,3538
9396,450489,Irreplaceable You,en,2018-02-16,"[35, 10749, 18]",16.03,7.0,637
9397,46705,Blue Valentine,en,2010-12-16,"[18, 10749]",18.523,7.0,2682
9398,44982,13,en,2010-03-12,"[18, 53]",13.473,5.8,645
9399,495925,Doraemon: Nobita's Treasure Island,ja,2018-03-03,[16],15.38,7.0,70
9400,467632,Bad Samaritan,en,2018-04-19,"[53, 80, 27]",15.53,6.8,542
9401,13466,October Sky,en,1999-02-19,"[18, 10751]",13.02,7.6,944
9402,10726,American Psycho II: All American Girl,en,2002-04-22,"[27, 53]",20.27,4.6,305
9403,284019,Phineas and Ferb: Mission Marvel,en,2013-08-16,"[16, 10751, 35]",16.772,6.6,129
9404,581577,Persian Lessons,de,2020-04-17,"[10752, 18]",18.789,7.7,239
9405,10772,Django,it,1966-04-05,"[28, 37]",17.769,7.2,697
9406,254320,The Lobster,en,2015-10-15,"[35, 18, 10749]",13.724,7.0,5012
9407,99942,Porn Star Zombies,en,2009-11-06,"[35, 27]",17.21,5.7,23
9408,60670,The Crimson Rivers,fr,2000-09-27,"[80, 9648, 53]",11.768,6.9,1227
9409,9922,The Postman,en,1997-12-25,"[878, 12, 28, 10752]",19.768,6.2,851
9410,710832,Peaky Blinders: The True Story,en,2016-04-02,[99],12.224,8.0,15
9411,49852,The Nutcracker: The Untold Story,en,2010-11-24,"[10402, 14, 28, 10751]",15.02,5.2,157
9412,505904,Freaky Friday,en,2018-09-14,"[10402, 10751, 14, 10770, 35]",13.249,5.5,99
9413,269437,Pixie Hollow Bake Off,en,2013-10-20,[16],21.154,7.1,35
9414,8872,Wayne's World,en,1992-02-14,"[35, 10402]",16.016,6.7,1816
9415,52736,Hardbodies,en,1984-05-04,[35],15.526,5.2,42
9416,11460,Red Eye,en,2005-08-19,"[27, 53]",21.146,6.3,1517
9417,301608,The Trust,en,2016-04-29,"[80, 53]",16.272,5.1,384
9418,340022,Gringo,en,2018-03-08,"[35, 28, 80]",16.025,5.9,623
9419,10982,Hoodwinked!,en,2005-12-16,"[16, 35, 10751, 80]",19.017,6.2,1480
9420,322240,Nine Lives,en,2016-08-03,"[14, 35, 10751]",17.771,5.8,910
9421,51999,Perfect Sense,en,2011-09-29,"[18, 878, 10749]",14.517,6.9,947
9422,786,Almost Famous,en,2000-09-15,"[18, 10402]",15.515,7.5,2197
9423,536869,Cats,en,2019-12-19,"[14, 35, 18]",17.031,4.2,776
9424,8976,A Lot Like Love,en,2005-04-21,"[35, 18, 10749]",19.765,6.8,1115
9425,2103,Solaris,en,2002-11-27,"[18, 878, 9648]",16.764,5.9,1065
9426,47519,Big Tits Zombie,ja,2010-05-15,"[28, 27, 35]",11.006,5.1,33
9427,128876,Tower Block,en,2012-09-19,[53],14.767,5.9,152
9428,10898,The Little Mermaid II: Return to the Sea,en,2000-01-23,"[16, 12, 10751, 35]",14.503,6.4,1461
9429,11908,Hatchet,en,2006-04-27,"[35, 27]",12.515,5.9,511
9430,329505,Lola's Secret,it,1984-05-04,"[18, 35]",16.602,4.5,3
9431,615643,Minari,en,2021-02-12,[18],21.112,7.4,1148
9432,253626,Good Kill,en,2015-04-09,[18],15.268,6.0,455
9433,10649,The Enforcer,en,1976-12-20,"[28, 80, 53]",13.262,6.8,683
9434,806643,This Little Love of Mine,en,2021-04-22,"[10749, 35]",13.051,6.1,103
9435,406052,Mostly Ghostly 3: One Night in Doom House,en,2016-09-06,"[10751, 14, 27]",17.989,6.1,49
9436,304023,Expelled from Paradise,ja,2014-11-15,"[28, 16, 878]",18.446,6.5,56
9437,28676,Amazonia: The Catherine Miles Story,it,1985-08-09,"[12, 18, 27]",15.261,6.2,129
9438,753583,Secrets of the Saqqara Tomb,en,2020-10-28,[99],19.789,7.4,100
9439,9009,Dark Water,en,2005-07-08,"[27, 9648]",15.263,5.6,824
9440,51170,Open Season 3,en,2010-10-21,"[12, 16, 10751, 35]",19.263,5.6,478
9441,7326,Juno,en,2007-01-22,"[35, 18, 10749]",21.095,7.0,6214
9442,10648,Magnum Force,en,1973-12-23,"[18, 80, 28]",21.094,7.2,811
9443,408149,Isle of the Dead,en,2016-12-02,[27],12.208,4.7,23
9444,531380,Golden Job,cn,2018-09-20,"[28, 12, 80]",15.152,6.4,71
9445,15257,Hulk vs. Wolverine,en,2009-01-27,"[16, 28, 878, 12, 14]",21.091,7.1,194
9446,373569,Snatched,en,2017-05-03,"[28, 35]",13.267,5.4,711
9447,24238,Mary and Max,en,2009-02-09,"[16, 35, 18]",16.861,7.9,1576
9448,823,Jin-Roh: The Wolf Brigade,ja,1999-11-17,"[16, 878, 53, 18]",21.078,7.4,346
9449,43956,Tom and Jerry Meet Sherlock Holmes,en,2010-08-24,"[10751, 16, 12, 35]",18.031,6.6,59
9450,21519,Project A,cn,1983-12-22,"[28, 35, 12]",18.208,7.2,329
9451,110146,The Sapphires,en,2012-08-08,"[35, 18]",16.512,6.8,169
9452,55246,Ceremony,en,2010-10-08,"[35, 10749]",9.031,5.1,47
9453,41592,StreetDance 3D,en,2010-05-19,"[10402, 10749, 18]",16.761,6.4,358
9454,15400,Mickey's Once Upon a Christmas,en,1999-10-31,"[16, 10751, 35]",21.07,7.1,523
9455,536728,The Space Between,en,2021-04-23,"[18, 35]",18.126,5.8,11
9456,14695,Havoc,en,2005-10-16,"[80, 18]",15.259,5.2,235
9457,597219,The Half of It,en,2020-05-01,"[35, 10749, 18]",17.679,7.2,1263
9458,866,Finding Neverland,en,2004-10-17,[18],16.408,7.3,3157
9459,996784,Red Hook,en,2022-08-13,"[18, 10749, 10402]",21.06,0.0,0
9460,4587,Mermaids,en,1990-12-14,"[35, 18, 10749]",15.506,6.8,408
9461,497828,Triangle of Sadness,en,2022-09-23,"[35, 18]",13.127,0.0,0
9462,14397,Whisper,en,2007-11-27,"[80, 18, 27, 53]",11.508,6.6,220
9463,571648,Beasts Clawing at Straws,ko,2020-02-19,"[9648, 53, 80, 35, 18]",19.025,7.2,142
9464,94348,Alex Cross,en,2012-10-18,"[28, 53, 80, 9648]",17.759,5.2,617
9465,32471,Mixtape,en,2021-12-03,"[35, 10751]",14.739,7.2,97
9466,18329,Happy Together,zh,1997-05-30,"[18, 10749]",15.035,7.6,463
9467,521296,Okko's Inn,ja,2018-09-12,"[16, 35, 14]",14.947,7.2,81
9468,746,The Last Emperor,en,1987-05-27,"[18, 36]",14.705,7.6,1296
9469,798753,Advancing of ZQ,zh,2022-08-10,"[14, 35]",10.777,0.0,0
9470,135309,Lake Placid: The Final Chapter,en,2012-09-29,"[27, 878]",18.259,5.1,143
9471,11101,Stalingrad,de,1993-01-20,"[18, 36, 10752]",20.004,7.3,433
9472,9458,Desperate Measures,en,1998-01-30,"[28, 18, 53]",17.005,5.9,206
9473,517839,Border,sv,2018-09-27,"[14, 18, 80]",12.515,6.7,642
9474,183026,Rigodon,tl,2012-11-21,"[53, 18, 9648]",13.677,5.8,14
9475,493551,Operation Finale,en,2018-08-29,"[18, 36, 53]",19.215,6.7,781
9476,363992,The Wizard of Lies,en,2017-05-11,"[80, 18, 36, 53, 10770]",20.012,6.6,453
9477,435107,A Royal Winter,en,2017-01-14,"[10770, 10749]",15.761,7.2,142
9478,303991,Demolition,en,2016-04-06,"[35, 18]",13.459,6.8,1750
9479,595985,Cold Blood,en,2019-05-15,"[53, 28]",18.217,5.4,311
9480,16559,The Picture of Dorian Gray,en,1945-03-01,"[18, 14, 53, 27]",21.003,7.1,190
9481,32644,Two of a Kind,en,1983-01-01,"[14, 35, 10749]",15.502,6.0,102
9482,13486,The Scorpion King 2: Rise of a Warrior,en,2008-07-19,"[28, 12, 14, 878]",21.013,4.6,480
9483,9326,Romancing the Stone,en,1984-03-30,"[12, 28, 35, 10749]",19.251,6.7,1460
9484,9932,Analyze That,en,2002-12-06,"[35, 80]",15.252,5.8,1004
9485,90369,Now Is Good,en,2012-05-25,"[18, 10749]",17.004,7.4,1004
9486,27854,For Whom the Bell Tolls,en,1943-07-12,"[18, 36, 10749, 53, 12, 10752]",21.003,6.6,140
9487,785516,Stuck Together,fr,2021-10-20,[35],15.062,6.0,302
9488,374771,Riddick 4: Furya,en,,"[878, 28]",13.249,0.0,0
9489,4464,Seabiscuit,en,2003-07-22,"[18, 36]",13.75,7.0,671
9490,150028,Urusei Yatsura: Always My Darling,ja,1991-08-16,"[28, 12, 16, 35, 10749]",15.079,5.8,11
9491,919,Blood: The Last Vampire,ja,2000-11-18,"[16, 14, 27]",16.0,6.8,239
9492,611395,Double World,zh,2020-07-21,"[28, 12, 14]",15.772,6.7,168
9493,410554,First Kill,en,2017-07-21,"[28, 53, 80]",18.008,5.7,471
